id, name, description, count
621489211,kayladelahaye,"scientist and advocate of public health, food, social networks, & complex systems |  assistant professor @USC",14
2519410236,SomnathTagore,"Post-Doc Research Scientist @ Califano Lab, Columbia University.",4
922766485570940928,IDDjobs,"Find & advertise jobs in infectious disease dynamics. PhDs, postdocs, research, industry. Add your jobs at https://t.co/Xvf58SH16b. Made by @rozeggo.",1
1038442496,chapakiti,"Geomatic Engineer turned Health Researcher. Interests in Demography, Epidemiology and Computational Social Science. Full time Rotarian.",7
780345816561033216,cnnjojo,,17
54100811,danjbecker,"immunity and infection in wildlife, mathematical models of infectious disease, environmental change, zoonoses in bats & birds丨postdoc @ IU丨he/him",3
221354550,diestra77,"Father of Darelle and Luis David. Love science, reading, music; addicted to passionate people. For those who love what they do, will always do what they love :)",15
14543336,mexicolindo,"Bilingual, Bicultural, Latina, Mom, Scientist. Complex systems, care delivery disparities, cancer and aging, population HSR | GIS #SchiaffinoLab",4
40383352,evoluchico,"Researcher @oiioxford | @BlaBlaLogia | @SVBRoficial | @huffpostbrasil | Computational social science, complex systems, cultural evolution, data science and art.",5
155579143,Pacotita,Incansable curiosa. Data Scientist / Complex Systems / Health Data Analysis,1
64595550,Nietzchrodinger,"Souththeborderian-LatAm.  ❤️💚💜 #JuliaLang FTW. 
PhD student at @uvmcomplexity (Neurobotics Lab).  Pocho feed. I draw maps with stats.",6
368379922,uvmcomplexity,"The Vermont Complex Systems Center. Describe, Explain, Create, Share. Also: Roboctopus.",33
957898451609669633,anmamago,"Scientist, focusing on biotic interactions and networks, lots of networks! Raising my offspring using the wisdom of game theory.",2
3185442680,jrncarlock,"Investigador: Desapariciones, Corrupción e Impunidad @OCIUNAM @IIJUNAM | Physics & Complexity Science | Co-founder: @redcompleja",21
974711500551147521,stonge_g,,1
712963903,SophieDBsjr,"Science / Feminism / Music // Studying sea ice in Nunavik Hudson Strait // Radio host on CHYZ 94,3 and CKIA 88,3 FM.",1
53763883,crcandiav,"Postdoctoral Scholar @KelloggSchool & @NICOatNU & Asst Professor @CICS_UDD
Social Complexity Scientist (PhD & MSc), Physicist (BSc, MSc, Eng). Research2Impact",2
834030478042738689,nikhil07prakash,"Visiting Student Researcher @kixlab_kaist | Former Intern Samsung R&D, @iitrpr & @HasuraHQ | Interested in #HCI #SocialComputing #MachineLearning...",9
843499634517594113,plzbeemyfriend,"co-organizer of @DataVizDC, 
@Satrdays_DC, and @R_LGBTQ",6
377491711,badnetworker,"Computational social scientist. Personal-capacity tweets about complex social systems (real and simulated). Also NatSec, Python, sci fi, and cats.",1
103370610,juniperlov,"Martha Stewart of science. The brewer of brainstorms. Bookworm by night, complexity science evangelist by day.",17
815673126818299904,alliecmorgan,"CS PhD student @CUBoulder, @NSFGRFP. Former intern @nytimes, physics undergrad @Reed_College_. Computational social science, ML, networks. she/her",3
175782460,oneofyen,"CS grad student @CUBoulder; loves stories, networks, and science.",20
870742957380558848,PhysicsNEU,Northeastern University Physics Department,2
1344397614,BMAlthouse,"Principal Scientist, Co-chair Epidemiology, Institute for Disease Modeling",2
223521568,TehRaio,"😊Research Scientist😜 @ Boston Fusion, Msc in @statsuct Complexity, Networks, ABM in econ/finance, also ✌🏿A I ✌🏿... 🙄 | 🇨🇮🇿🇦🇺🇸🇸🇳🇫🇷",4
575376342,kaltenburger,Research Scientist at Facebook. Tweets are my own.,1
490512649,LHDnets,"Assistant Professor at the Vermont Complex Systems Center. Likes networks, contagions, complex systems, public health, hockey, horror, cats, and black metal.",35
92173427,NUjournalism,"News, events and announcements from @Northeastern's School of Journalism. Home to @storybench, @gameplanNU, @gobserver_nu and @thescopeNU.",1
200865067,Arjitkapoor,"I guess things are complex....

Interested in Complex systems and Generative Systems. I code too!",1
148052204,DanajaT,"PhD Student at @UMSI |Research Fellow at @LIRNEasia | Data Science, Networks, Cities",7
16174144,peterdodds,"Scientist thinking about stories, language, contagion, robustness and collapse, complexification, and the Theory of Anything. Married to @aimeepicchi.",1
1017873282,teo_criscione,PhD Candidate in Network & Data Science at Central European University #economicnetworks #communitycurrency #complementarycurrency #ecovillages,10
4723010406,anshulheaven,"Researcher -- Dynamical systems, Networks, Scientific Computation, Machine Learning. // Postdoc at NC State University.   
🇮🇳🇩🇪🇺🇸",3
2261831748,lista_redes,Análisis de redes sociales en español. A cargo de @isidromj,26
277216230,DLydonStaley,Substance use/curiosity/networks. 🏳️‍🌈 He/Him. Open lab positions: https://t.co/DbvoRZSYLr,10
1585948734,jessecshore,"Assistant Professor of Information Systems at BU: social networks, network science, collective intelligence",13
572949103,p_serodio,"PhD in Pol Sci. Networks enthusiast. Researcher at @ubeconomics. Former @NU_Business, @SociologyOxford and @BNC_Members.",1
27700085,natera,Network scientist. PhD candidate at @dnds_ceu Former @singa_lab @ITESO // Visiting student @medialab @civicMIT 2015 // Views are my own,6
2695374271,simply_jaehyuk,"PhD candidate in Informatics, Indiana Univ., Future of Labor & Labor Market, Economic Sociology, Network Sci, Now P/T Working @ Core Data Science team, Facebook",3
217015882,ajmoralesguzman,Complexity | Society | Systems | Data | Networks | AI | Stoicism | Poetry | Self-actualization | TR35 | Venezuela Libre | Alter ego @redcompleja,14
2184712454,tozCSS,Dad. Husband. Computational social scientist at @Humanyze. PhD candidate at @CSS_GMU.,4
178525062,apastorepiontti,"physicist, network scientist, epi-modeler,Northeastern University, MOBS Lab",6
3096625956,LetsWorkHappy,"The #complexity & #systemsthinking #podcast. Sharing #interviews, stories & casual conversations about the #systems that shape our world & our work.",20
3001054244,pandeypradumn16,Assistant Professor @ IIT Roorkee,4
30706856,pholme,Scandinasian networkologist,38
13879522,GiulioRossetti,Researcher @ ISTI-CNR | #DataScience | #NetworkScience | #ComplexSystems | #PythonInside |,36
624806128,HocineCherifi,,6
973642770521915394,2019NetSci,Official account of the 2019 International School and Conference on Network Science. Official hashtag: #NetSci2019,19
131264897,iacopoiacopini,Complex Networks · Data Science · Urban Mobility · Guitar Playing  // @QMULMaths & @CASAUCL,16
863612539,_pmkr,"Organizing+researching @critplat @macprac @TechWorkersLDN @oiioxford, P. M. Krafft, They/them",1
1296859046,LeonieMueck,"VP Product @RiverLane_io. Recovering editor (@nature, @PLOSONE). Quantum Computing, Open Science, D&I and *some* politics. She/Her. Views my own.",3
118402066,nitishk_Phd,Former Postdoctoral Researcher @lcs2iiitd. Ph.D Mathematics from University of Delhi. Nonlinear Dynamics. Complex Networks. #MTBoS #ITeachMath,1
864586231853830144,_giuliacencetti,"Physicist, PhD on dynamical systems on complex networks. Postdoc on computational social science at @FBKcom.
Habituée at @dnds_ceu.",4
793717106256773120,lucasfindslinks,"PhD student in Black Magic (AKA: Network Science). Brazilian. Liberal.  Blacksmith. Escrimador. Science , Politics, Bears and Food. Opinions are my own.",4
96989025,anduviera,Network scientist,16
122724789,sees_lab,Roger Guimerà & Marta Sales-Pardo - Science and Engineering of Emergent Systems at Universitat Rovira i Virgili & ICREA,24
860561435117719553,sentinelle_nord,"Recherche, formation et partenariat nordique transdisciplinaire | Développement technologique | Optique-photonique | Microbiote | Santé | @universitelaval",1
543881355,dcalacci,"student, artist, technologist -- cities, social science, AI + ethics, weird queer boy. doctoral researcher @medialab, he/they, tweets are just me.",2
34249543,jsradford,Co-founder @VolunteerSci. Sociologist. Researcher @davidlazer's lab @northeastern. @uchicago @appstate and @ncssm alum. He/his.,4
186484265,rayohauno,"Researching complex networks and systems at IFEG-CONICET, FaMAF, UNC.",17
414979077,Mire1a,"Interested in networks/graphs, cognition, ABM, AI, (FL)OSS, linux, security, cryptography, piano, bikes, ... |
 @ cbs[.]nl/Statistics Netherlands (personal ~)",2
17657107,danielapaolotti,"Research Scientist interested in Participatory Epidemiology, Social Media, Public Health, Data Science. Coordinator of influweb.it and influenzanet.eu",6
19739240,yelenamejova,"@ ISI Foundation -- health informatics, computational social science, politics, news, IR/ML/AI",3
593041510,Sys_innovation,We are building a global platform for #Systems #Innovation. Research + Education + Community. Come join https://t.co/tzvhNij38z,8
564948043,tacomanbearpig,"Food, music, and fantasy novels are great. That's where my authority ends.",4
213083607,gomezgardenes,,26
220633309,Ank_iitR,Assistant Professor at IIT-Roorkee,1
255048621,robysinatra,"Assistant Professor, IT University of Copenhagen. Favorite quote: The most dangerous phrase in the language is ``we've always done it this way'' (Grace Hopper)",23
1307251459,claudia_mihai,"Complex Systems Scientist, Physicist",10
72912621,pwillburn,People Analytics and Insights at Workday and part time Network Scientist,16
628967454,brucedesmarais,"political scientist/computational social  scientist @penn_state. networks, methodology, institutions, public policy, open government. views are my own.",9
911193721936457728,PolNet2018,"The 11th annual Political Networks workshops & conference will be June 6-9, 2018 in Arlington, VA at GMU",7
13731562,DGaff,"Internaut, flyboy, former schoolboy (@AtBennington, @oiioxford, @nunetsi, @BKCHarvard), dog dad and grower of poorly shaped produce. Thoughts own, bad",1
37213193,davidlazer,Computational social scientist at Northeastern and Harvard Universities.,1
91975097,jmblanch,"Physicist interested in complex systems, R&D+i and programming. Environmental Sciences PhD student.",5
1169367193,Snell_Research,"Researcher Services supports the work of faculty, research scientists,  and graduate students within the scholarly conversation and the research lifecycle.",1
348029933,beautiful_data,"A blend of machine learning, data and art. Data Visualization, Math Research and commercial bespoke projects by Beautiful Data.",1
330523434,shonajanelee,"Taighdeoir sláinte. Diagnostics, vaccines and the social lives of modelling data. Mountain bothy hobbit. I like riding bikes and climbing rocks. Sí/í.",1
931179613178515459,adilson_motter,Dynamics of complex systems and networks. Professor of Physics. Northwestern University. Married to Alyssa E. Motter (https://t.co/bsutcAoZb2).,2
1315396027,andreasantor0,"Complex Networks · Optimization - Data Science  - 
PhD student  at @QMULMaths",14
2332368062,svscarpino,"Assistant Professor - Network Science Institute, Northeastern University; Fellow ISI Foundation; Chief Strategy Officer @dharmaplatform",4
4120890970,NoemiDerzsy,Senior Inventive Scientist at @ATT Labs - Data Science & AI Research; PhD Physics; organizer of @DataUmbrella and @WiMLDS_NYC; #NASADatanaut,6
580439134,SaraDWms,"PhD candidate @NUMarSci. College of William and Mary Alum, BS Physics. #MarineScientist and #WomaninSTEM studying #CoralReefs and #NetworkScience.
She/Her/Hers.",7
227062815,_kenny_joseph,"Asst. Prof in CS @UBuffalo. Studying people with computers. I believe there is a difference between ""dressy"" and ""casual"" sweatpants",1
18810779,Karhe,"physicist, easily amused.",3
830442736402653185,MainulSabbir003,"Doing MS in Physics at @miamiuniversity 
In love with Complex Networks, Percolation Theory, Complex Systems, Biophysics & Neuroscience.
Doing Research @osim_lab",14
300589072,CNicolaides,Faculty @UCYOfficial & Digital Fellow @MITSloan. PhD from @MIT_CEE. #bigdata #socialnetworks #contagion,19
64313421,tinaeliassi,👩🏽‍🏫👩🏽‍💻,11
2375509748,IUNetSci,Indiana University Network Science Institute,29
1329752491,_jgyou,Networks and inference. @JSMF fellow at @UMichCS. Ex at @albatrosqc.,31
700746896680161280,netsci2017,"Host of NetSci 2017 June 19-23, 2017, held at the JW Marriott Indianapolis",21
74956332,mattk7,,26
144087818,zhangqian_rach,"A pseudo computer scientist working on data science and computational health with computational physics, complex network, machine learning approach.",2
